date;link;name;where;price;perm;rooms;sqm;who;latitude;longitude;neighbourhood;suburb;postcode;id;type
2023-08-08;http://www.otodom.pl/pl/oferta/nowe-3-pokoje-powstancow-slaskich-ID4lXjv;Nowe 3 pokoje , Powstańców Śląskich;ul. Powstańców Śląskich, Górce, Bemowo, Warszawa, mazowieckie;1050000;13672;3;76.8;OnDom;52.2280655;21.0014403;Filtry;Wola;02-002;ID4lXjv;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-balkon-bezposrednio-ID4lXu9;3-pokojowe mieszkanie 64m2 + balkon Bezpośrednio;ul. Puławska, Służew, Mokotów, Warszawa, mazowieckie;-1;-1;3;64.36;Klondaik;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXu9;D
2023-08-08;http://www.otodom.pl/pl/oferta/apartamenty-na-saskiej-kepie-ID4lgPB;Apartamenty na Saskiej Kępie.;Śródmieście Północne, Śródmieście, Warszawa, mazowieckie;2700000;13235;8;204.0;WGN-Nieruchomości Świdnica;52.2229177;21.0109648;Marszałkowska Dzielnica Mieszkaniowa;Śródmieście;00-672;ID4lgPB;N
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-balkon-ID4jQdJ;1-pokojowe mieszkanie 36m2 + balkon;ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie;1098000;30399;1;36.12;BPI Real Estate Poland;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4jQdJ;D
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-53-m-warszawa-ID4lEaC;Mieszkanie, 53 m², Warszawa;ul. Marcina Kasprzaka, Czyste, Wola, Warszawa, mazowieckie;685000;12925;2;53.0;Optymist Nieruchomości sp. z o.o.;52.2285878;20.9691718;Czyste;Wola;01-220;ID4lEaC;N
2023-08-08;http://www.otodom.pl/pl/oferta/62m2-mieszkanie-poddasze-wawa-wawer-bezposrednio-ID4lXfH;62m2 MIESZKANIE +poddasze WAWA WAWER bezpośrednio;ul. Mrągowska, Nadwiśle, Wawer, Warszawa, mazowieckie;598200;9652;3;61.98;WWW Construction Sp. z o.o.;52.2687863;21.0423703;Targówek Mieszkaniowy;Targówek;03-509;ID4lXfH;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-2-ogrodki-ID4lXs3;3-pokojowe mieszkanie 60m2 + 2 ogródki;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;3;60.61;Victoria Dom;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXs3;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4lXrc;3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;3;55.2;Victoria Dom;52.1970832;20.9791037;Rakowiec;Ochota;02-132;ID4lXrc;D
2023-08-08;http://www.otodom.pl/pl/oferta/17-pietro-dwa-balkony-m-parkingowe-komorka-ID4j1w4;17 piętro! Dwa balkony! m. parkingowe+komórka!;ul. Ostrobramska, Gocław, Praga-Południe, Warszawa, mazowieckie;1029000;15506;3;66.36;Noble Apartments Spółka z o.o.;52.2375682;21.123377;Gocławek;Praga-Południe;04-218;ID4j1w4;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-bez-prowizji-ID4lXu1;3-pokojowe mieszkanie 65m2 + balkon Bez Prowizji;ul. Puławska, Służew, Mokotów, Warszawa, mazowieckie;-1;-1;3;65.7;Klondaik;52.2260408;20.9825656;Czyste;Wola;00-001;ID4lXu1;D
2023-08-08;http://www.otodom.pl/pl/oferta/przestronny-salon-2-sypialnie-klimatyzacja-ID4lXfz;Przestronny salon + 2 sypialnie Klimatyzacja;al. Aleja Jana Pawła II, Nowolipki, Wola, Warszawa, mazowieckie;1240000;13626;3;91.0;MAXDOM Nieruchomości;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXfz;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-32m2-balkon-ID4lXrD;2-pokojowe mieszkanie 32m2 + balkon;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;2;32.75;Victoria Dom;52.1696905;21.0745086;Wilanów Wysoki;Wilanów;02-954;ID4lXrD;D
2023-08-08;http://www.otodom.pl/pl/oferta/perelka-w-srodmiesciu-sprawdz-dosteposc-ID4lXf0;Perełka w Śródmieściu. Sprawdź dostępość.;ul. Piękna, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie;1499000;31151;3;48.12;Nieruchomości Plus;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXf0;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-ogrodek-bez-prowizji-ID4lXs7;2-pokojowe mieszkanie 43m2 + ogródek Bez Prowizji;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;2;43.24;Victoria Dom;52.19318595;20.88779102032744;Stary Ursus;Ursus;02-495;ID4lXs7;D
2023-08-08;http://www.otodom.pl/pl/oferta/nie-tylko-dla-siebie-znakomite-pod-dzialalnosc-ID4lXf2;Nie tylko dla siebie - znakomite pod działalność.;Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie;1214000;28134;3;43.15;Nieruchomości Plus;52.14128995;21.027033221569667;Stary Imielin;Ursynów;02-801;ID4lXf2;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4ly7y;2-pokojowe mieszkanie 41m2 + balkon;ul. Oszmiańska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie;-1;-1;2;41.98;Home Invest;52.2758807;21.0842148;Osiedle Wilno;Targówek;03-890;ID4ly7y;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-2-ogrodki-ID4lXs0;3-pokojowe mieszkanie 59m2 + 2 ogródki;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;3;59.7;Victoria Dom;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXs0;D
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-45-m-warszawa-ID4lX1Y;Mieszkanie, 45 m², Warszawa;ul. Stefana Baleya, Rakowiec, Ochota, Warszawa, mazowieckie;530000;11778;2;45.0;m2 group sp. z o.o.;52.1984217;20.9652856;Szczęśliwice;Ochota;02-390;ID4lX1Y;N
2023-08-08;http://www.otodom.pl/pl/oferta/przestronne-3-pokoje-z-balkonem-i-ogrodkiem-ID4lXpC;Przestronne 3 pokoje z balkonem i ogródkiem;ul. Czechowicka, Gocławek, Praga-Południe, Warszawa, mazowieckie;969000;10419;3;93.0;Metrohouse S.A.;52.19318595;20.88779102032744;Stary Ursus;Ursus;02-495;ID4lXpC;N
2023-08-08;http://www.otodom.pl/pl/oferta/penthouse-widok-na-centrum-warszawy-0-prowizji-ID4kHZr;Penthouse, widok na centrum Warszawy 0%PROWIZJI;ul. Kolejowa, Czyste, Wola, Warszawa, mazowieckie;2518400;22304;5;112.91;Homeforest Nieruchomości;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4kHZr;N
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-balkon-bezposrednio-ID4lXrs;4-pokojowe mieszkanie 69m2 + balkon Bezpośrednio;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;4;69.3;Victoria Dom;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXrs;D
2023-08-08;http://www.otodom.pl/pl/oferta/penthouse-z-unikalnym-widokiem-ID4iIqF;Penthouse z unikalnym widokiem;_, Wilanów Niski, Wilanów, Warszawa, mazowieckie;5250000;28916;5;181.56;Eurovilla Wilanów Sp. z o.o.;52.295575;20.9408114;Wrzeciono;Bielany;01-947;ID4iIqF;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bezposrednio-ID4lXqX;3-pokojowe mieszkanie 53m2 + balkon Bezpośrednio;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;3;53.55;Victoria Dom;52.295575;20.9408114;Wrzeciono;Bielany;01-947;ID4lXqX;D
2023-08-08;http://www.otodom.pl/pl/oferta/ursus-2-pokoje-41m2-z-balkonem-iv-kwartal-2024-ID4lVZm;Ursus 2 pokoje 41m2 z balkonem - IV kwartał 2024;Czechowice, Ursus, Warszawa, mazowieckie;555000;13537;2;41.0;BuyHouse;52.2061216;21.0695692;Siekierki;Mokotów;00-711;ID4lVZm;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-parterze-blisko-sggw-ID4kRQn;3 pokojowe mieszkanie na parterze. Blisko SGGW;Ursynów-Centrum, Ursynów, Warszawa, mazowieckie;713900;13470;3;53.0;"Biuro Nieruchomości ""Property Sector""";52.1890588;21.0164887;Królikarnia;Mokotów;02-625;ID4kRQn;N
2023-08-08;http://www.otodom.pl/pl/oferta/warszawa-targowek-os-wilno-idealne-dla-rodziny-ID4lVZ7;Warszawa, Targówek, oś. Wilno, Idealne dla rodziny;ul. Montwiłłowska, Elsnerów, Targówek, Warszawa, mazowieckie;980000;14000;4;70.0;Metrohouse S.A.;52.2245069;20.9293579;Ulrychów;Wola;01-259;ID4lVZ7;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-32m2-balkon-bezposrednio-ID4lXrS;2-pokojowe mieszkanie 32m2 + balkon Bezpośrednio;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;2;32.8;Victoria Dom;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXrS;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokoje-ochota-triton-park-wlodarzewska-lutniowa-ID4lVYW;2 pokoje Ochota Triton Park Włodarzewska Lutniowa;ul. Grójecka, Szczęśliwice, Ochota, Warszawa, mazowieckie;859000;16712;2;51.4;NextNest;52.1984217;20.9652856;Szczęśliwice;Ochota;02-390;ID4lVYW;N
2023-08-08;http://www.otodom.pl/pl/oferta/ursus-3-pokoje-62-m2-z-balkonem-3-kwartal-2023-ID4lVXV;Ursus 3 pokoje 62 m2 z balkonem - 3 kwartał 2023!;Czechowice, Ursus, Warszawa, mazowieckie;734000;11839;3;62.0;BuyHouse;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lVXV;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-32m2-ogrodek-bez-prowizji-ID4lXrV;2-pokojowe mieszkanie 32m2 + ogródek Bez Prowizji;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;2;32.8;Victoria Dom;52.2728358;21.0831299;Osiedle Wilno;Targówek;03-889;ID4lXrV;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bezposrednio-ID4lXrv;3-pokojowe mieszkanie 51m2 + balkon Bezpośrednio;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;3;51.62;Victoria Dom;52.1940794;21.0072248;Wierzbno;Mokotów;02-645;ID4lXrv;D
2023-08-08;http://www.otodom.pl/pl/oferta/atrakcyjna-nieruchomosc-w-wysokim-standardzie-ID4lXoV;Atrakcyjna nieruchomość w wysokim standardzie;ul. Wrzeciono, Wrzeciono, Bielany, Warszawa, mazowieckie;675000;13776;3;49.0;Metrohouse S.A.;52.2197253;20.9779299;Ochota I;Ochota;02-325;ID4lXoV;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-blisko-metra-wawrzyszew-ID4lC1W;3-pokojowe mieszkanie blisko metra Wawrzyszew;ul. Wrzeciono, Wrzeciono, Bielany, Warszawa, mazowieckie;675000;13776;3;49.0;Metrohouse S.A.;52.2197253;20.9779299;Ochota I;Ochota;02-325;ID4lC1W;N
2023-08-08;http://www.otodom.pl/pl/oferta/nowoczesna-ladna-kawalerka-bez-2-pcc-ID4lVT0;Nowoczesna ładna kawalerka bez 2% Pcc;"ul. Dywizjonu AK ""Jeleń"", Siekierki, Mokotów, Warszawa, mazowieckie";710000;18818;2;37.73;MAXON Nieruchomości;52.2375157;21.003369;Za Żelazną Bramą;Śródmieście;00-130;ID4lVT0;N
2023-08-08;http://www.otodom.pl/pl/oferta/apartament-z-pieknym-widokiem-na-zielen-ID4lVMK;Apartament z pięknym widokiem na zieleń;ul. Jana Pawła Woronicza, Służewiec, Mokotów, Warszawa, mazowieckie;1930000;22706;3;85.0;Hampton Home Nieruchomości;52.2647698;20.9520675;Piaski;Bielany;01-864;ID4lVMK;N
2023-08-08;http://www.otodom.pl/pl/oferta/piekny-apartament-fort-wola-60-4m2-2-pokoje-ID4lPRB;Piękny Apartament Fort Wola, 60,4m2, 2-pokoje;ul. Fort Wola, Ulrychów, Wola, Warszawa, mazowieckie;1140000;18874;2;60.4;KM NIERUCHOMOŚCI;52.2416588;21.1357102;Stara Wygoda;Rembertów;04-240;ID4lPRB;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-31m2-balkon-ID4lXr8;2-pokojowe mieszkanie 31m2 + balkon;ul. Krzewna, Elsnerów, Targówek, Warszawa, mazowieckie;-1;-1;2;31.96;Victoria Dom;52.2244905;21.0276649;Latawiec;Śródmieście;00-902;ID4lXr8;D
2023-08-08;http://www.otodom.pl/pl/oferta/apartament-3-pokoje-w-centrum-miasteczka-wilanow-ID4l39Y;Apartament, 3 pokoje, w centrum Miasteczka Wilanów;Księdza Prymasa Augusta Hlonda, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;1250000;14368;3;87.0;Warsaw Properties Sp z o.o;52.1529138;21.0670023;Błonia Wilanowskie;Wilanów;02-790;ID4l39Y;N
2023-08-08;http://www.otodom.pl/pl/oferta/idealna-pod-wynajem-kawalerka-na-tarchominie-ID4kIt0;Idealna pod wynajem kawalerka na Tarchominie;ul. Talarowa, Tarchomin, Białołęka, Warszawa, mazowieckie;383500;14543;1;26.37;Expander Advisors;52.2563947;21.0501299;Osiedle Kijowska;Praga-Północ;03-753;ID4kIt0;N
2023-08-08;http://www.otodom.pl/pl/oferta/blisko-metro-wyjatkowy-rozklad-ID4lVEP;Blisko metro - wyjątkowy rozkład;Stary Mokotów, Mokotów, Warszawa, mazowieckie;659000;11874;2;55.5;HSH Nieruchomości Sp. z o.o.;52.259048;21.0495497;Praga;Praga-Północ;03-748;ID4lVEP;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-96m2-balkon-bezposrednio-ID4hFij;3-pokojowe mieszkanie 96m2 + balkon Bezpośrednio;ul. Rabindranatha Tagore, Wierzbno, Mokotów, Warszawa, mazowieckie;-1;-1;3;96.51;VINCI Immobilier Polska;52.2723636;21.1486927;Stary Rembertów;Rembertów;04-438;ID4hFij;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-76m2-balkon-bez-prowizji-ID4fsoT;3-pokojowe mieszkanie 76m2 + balkon Bez Prowizji;ul. Tadeusza Joteyki, Stara Ochota, Ochota, Warszawa, mazowieckie;1790838;23300;3;76.86;Unidevelopment;52.2091775;21.0671213;Siekierki;Mokotów;00-712;ID4fsoT;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-56m2-balkon-ID4fsp8;2-pokojowe mieszkanie 56m2 + balkon;ul. Tadeusza Joteyki, Stara Ochota, Ochota, Warszawa, mazowieckie;1452990;25900;2;56.1;Unidevelopment;52.1765902;20.9441616;Okęcie;Włochy;02-269;ID4fsp8;D
2023-08-08;http://www.otodom.pl/pl/oferta/super-widok-centrum-ciche-sloneczne-metro-ID4lAYk;Super widok * Centrum * Ciche * Słoneczne * Metro;ul. Graniczna, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie;599900;15382;2;39.0;The Estate;52.2272649;20.9917021;Mirów;Wola;00-809;ID4lAYk;N
2023-08-08;http://www.otodom.pl/pl/oferta/76-m2-bielany-mozliwe-do-podzialu-na-dwa-lokale-ID4lVyN;76 M2 Bielany Możliwe Do Podziału Na Dwa Lokale;ul. Literacka, Piaski, Bielany, Warszawa, mazowieckie;850000;11140;3;76.3;RE/MAX Polska - Międzynarodowa Sieć Biur Nieruchomości;52.2272649;20.9917021;Mirów;Wola;00-809;ID4lVyN;N
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4ltNQ;1-pokojowe mieszkanie 27m2 + balkon Bez Prowizji;ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie;364092;13450;1;27.07;Radius Projekt;52.2416588;21.1357102;Stara Wygoda;Rembertów;04-240;ID4ltNQ;D
2023-08-08;http://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-w-srodmiesciu-ID4lVvp;Dwupoziomowy apartament w Śródmieściu;ul. Wiejska, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie;2700000;22500;4;120.0;The Leader's Premium Real Estate;52.2264164;21.0776355;Gocław;Praga-Południe;03-977;ID4lVvp;N
2023-08-08;http://www.otodom.pl/pl/oferta/apartament-z-sauna-na-wilanowie-ID4kMGq;Apartament z sauną na Wilanowie;ul. Adama Branickiego, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;1359605;16900;3;80.45;THE Capital;52.3253071;21.0881833;Grodzisk;Białołęka;00-999;ID4kMGq;N
2023-08-08;http://www.otodom.pl/pl/oferta/klimatyczne-klimatyzowane-przy-pl-konesera-ID4lVwb;Klimatyczne • Klimatyzowane • Przy pl. Konesera;ul. Radzymińska, Szmulowizna, Praga-Północ, Warszawa, mazowieckie;760000;16170;2;47.0;Nieruchomości Plus;52.1652013;21.1872377;Karolew;Wawer;04-953;ID4lVwb;N
2023-08-08;http://www.otodom.pl/pl/oferta/klimatyczne-metro-szwedzka-wysokie-ID4lVwc;Klimatyczne • Metro Szwedzka • Wysokie;ul. Grodzieńska, Szmulowizna, Praga-Północ, Warszawa, mazowieckie;1100000;16381;4;67.15;Nieruchomości Plus;52.1974705;20.8857867;Szamoty;Ursus;02-495;ID4lVwc;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokoje-balkon-os-zamkniete-przy-lesie-ID4lVuW;2 pokoje balkon os.zamknięte przy Lesie;ul. Ignacego Paderewskiego, Stary Rembertów, Rembertów, Warszawa, mazowieckie;554003;11590;2;47.8;ESTATE-RS;52.2269684;20.9876723;Mirów;Wola;00-811;ID4lVuW;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-74m2-balkon-ID4fBYF;3-pokojowe mieszkanie 74m2 + balkon;ul. Bluszczańska, Siekierki, Mokotów, Warszawa, mazowieckie;1155492;15600;3;74.07;SGI;52.142721;21.0335883;Ursynów Zachodni;Ursynów;02-775;ID4fBYF;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-2-loggie-bezposrednio-ID4knCh;4-pokojowe mieszkanie 95m2 + 2 loggie Bezpośrednio;al. Aleja Krakowska, Raków, Włochy, Warszawa, mazowieckie;-1;-1;4;95.21;VINCI Immobilier Polska;52.25757615;20.94194033197584;Fort Bema;Bemowo;01-494;ID4knCh;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-ID4jQaM;1-pokojowe mieszkanie 39m2 + balkon;ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie;1114500;28373;1;39.28;BPI Real Estate Poland;52.222389;21.1005978;Osiedle Iskra;Praga-Południe;03-988;ID4jQaM;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-ID4jQdS;2-pokojowe mieszkanie 46m2 + balkon;ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie;1371000;29478;2;46.51;BPI Real Estate Poland;52.1652013;21.1872377;Karolew;Wawer;04-953;ID4jQdS;D
2023-08-08;http://www.otodom.pl/pl/oferta/apartament-warszawa-wilanow-apartamenty-krolewskie-ID4ji4s;Apartament Warszawa Wilanów Apartamenty Królewskie;Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;3500000;25792;4;135.7;Operat s.c. Biuro Wycen i Obrotu Nieruchomościami;52.2006851;20.9476493;Kolonia Raków;Włochy;02-393;ID4ji4s;N
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-z-inteligentnym-systemem-naglosnienia-ID4jHi0;Mieszkanie z inteligentnym systemem nagłośnienia;ul. gen. Stanisława Skalskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;988145;17999;3;54.9;MY RESIDENCE SP. Z O.O.;52.2523878;21.0731497;Kamionek;Praga-Południe;03-828;ID4jHi0;N
2023-08-08;http://www.otodom.pl/pl/oferta/piekne-mieszkanie-z-duzym-tarasem-24m2-ID4kYYN;Piękne mieszkanie z dużym tarasem 24m2;ul. Leona Berensona, Grodzisk, Białołęka, Warszawa, mazowieckie;640000;13646;3;46.9;Wilsons Nieruchomości Sp. z o.o.;52.27425095;21.01668416348697;Śliwice;Praga-Północ;03-301;ID4kYYN;N
2023-08-08;http://www.otodom.pl/pl/oferta/osiedle-tawulkowa-pietro-poddasze-158m2-9c-ID4lr88;Osiedle Tawułkowa | piętro + poddasze 158m2 | 9C;ul. Tawułkowa, Miedzeszyn, Wawer, Warszawa, mazowieckie;699000;4424;5;158.0;J.M.INWEST Sp. z o.o.;52.189189;20.9038888;Stary Ursus;Ursus;02-497;ID4lr88;D
2023-08-08;http://www.otodom.pl/pl/oferta/ursus-classic-mieszkanie-2-pok-c2-28-ID4ltuX;Ursus Classic | mieszkanie 2-pok. |C2_28;Dyrekcyjna, Szamoty, Ursus, Warszawa, mazowieckie;-1;-1;2;36.1;UDI TAU Sp. z o.o.;52.237093;21.0323295;Powiśle;Śródmieście;00-378;ID4ltuX;D
2023-08-08;http://www.otodom.pl/pl/oferta/wilanow-104m2-ogrodek-od-zaraz-ID4lWi8;Wilanów/104m2/Ogródek/Od zaraz;Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;2000000;19231;4;104.0;INVESTORIUS Sp. z o.o.;52.2033981;20.9263933;Budki Szczęśliwickie;Włochy;02-473;ID4lWi8;N
2023-08-08;http://www.otodom.pl/pl/oferta/jasne-ustawne-2-pokoje-dobrze-skomunikowane-ID4lWhF;Jasne, ustawne 2 pokoje dobrze skomunikowane;ul. Alternatywy, Stary Imielin, Ursynów, Warszawa, mazowieckie;1039000;15985;2;65.0;REST NEST;52.3468301;20.9522593;Dąbrówka Szlachecka;Białołęka;03-151;ID4lWhF;N
2023-08-08;http://www.otodom.pl/pl/oferta/trzy-pokoje-widna-kuchnia-bezposrednio-przy-parku-ID4lWeV;Trzy pokoje widna kuchnia, bezpośrednio przy parku;Fort Bema, Bemowo, Warszawa, mazowieckie;794000;12765;3;62.2;PROSPER HOUSE;52.2398096;20.9789682;Nowolipki;Wola;01-064;ID4lWeV;N
2023-08-08;http://www.otodom.pl/pl/oferta/3pok-mieszkanie-na-super-os-adria-ladny-widok-ID4lWdC;3pok. mieszkanie na super Os. Adria. Ładny widok;ul. Jugosłowiańska, Gocław, Praga-Południe, Warszawa, mazowieckie;970000;15772;3;61.5;Nikodom Nieruchomości;52.2027412;21.0252635;Stary Mokotów;Mokotów;02-559;ID4lWdC;N
2023-08-08;http://www.otodom.pl/pl/oferta/osiedle-tawulkowa-pietro-poddasze-158m2-20d-ID4lr8E;Osiedle Tawułkowa | piętro + poddasze 158m2 | 20D;ul. Tawułkowa, Miedzeszyn, Wawer, Warszawa, mazowieckie;699000;4424;5;158.0;J.M.INWEST Sp. z o.o.;52.2388006;21.1175633;Gocławek;Praga-Południe;04-189;ID4lr8E;D
2023-08-08;http://www.otodom.pl/pl/oferta/luksusowy-2-pok-apartament-z-dwoma-ogrodkami-ID4lW8F;Luksusowy 2 pok. apartament z dwoma ogródkami;ul. Instalatorów, Raków, Włochy, Warszawa, mazowieckie;900000;16617;2;54.16;Biuro Nieruchomości Cosmopolitan;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lW8F;N
2023-08-08;http://www.otodom.pl/pl/oferta/zadbane-mieszkanie-przy-rondzie-wiatraczna-ID4lW2P;Zadbane mieszkanie przy rondzie Wiatraczna!;Grochów, Praga-Południe, Warszawa, mazowieckie;725000;11600;3;62.5;Biuro Metrohouse Praga Południe;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lW2P;N
2023-08-08;http://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-nowym-budownictwie-na-pradze-ID4lW1K;Piękne mieszkanie w nowym budownictwie na Pradze.;Nowa Praga, Praga-Północ, Warszawa, mazowieckie;857000;22732;2;37.7;Biuro Metrohouse Praga Południe;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lW1K;N
2023-08-08;http://www.otodom.pl/pl/oferta/wysoki-standard-4-pokoje-80m2-2-ogrodki-garaz-ID4lW1F;Wysoki standard/4 pokoje/80m2/2 ogródki/Garaż;ul. Aleksandra Prystora, Skorosze, Ursus, Warszawa, mazowieckie;1150000;14375;4;80.0;INVESTORIUS Sp. z o.o.;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lW1F;N
2023-08-08;http://www.otodom.pl/pl/oferta/z-balkonem-ID4lW1y;z balkonem;ul. Stefana Jaracza, Powiśle, Śródmieście, Warszawa, mazowieckie;1300000;31707;2;41.0;THE Capital;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lW1y;N
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-warszawa-wlochy-ID4lW1u;Mieszkanie - Warszawa Włochy;ul. Popularna, Stare Włochy, Włochy, Warszawa, mazowieckie;1117800;16438;3;68.0;THE Capital;52.3249854;20.9523581;Tarchomin Kościelny;Białołęka;03-131;ID4lW1u;N
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-z-mozliwosciami-czeka-na-ciebie-ID4lW0M;✅Mieszkanie z możliwościami, czeka na Ciebie!✅;ul. Jana Husa, Dąbrówka Szlachecka, Białołęka, Warszawa, mazowieckie;620000;9337;3;66.4;TUR NIERUCHOMOŚCI;52.2036988;20.9719646;Osiedle Szosa Krakowska;Ochota;02-123;ID4lW0M;N
2023-08-08;http://www.otodom.pl/pl/oferta/piekny-widok-900m-do-metra-metro-balkon-tramwaj-ID4lUZk;Piękny widok 900m do metra Metro Balkon Tramwaj;ul. Żytnia, Młynów, Wola, Warszawa, mazowieckie;539000;13821;2;39.0;MAXDOM Nieruchomości;52.2398096;20.9789682;Nowolipki;Wola;01-064;ID4lUZk;N
2023-08-08;http://www.otodom.pl/pl/oferta/dwu-pokojowe-mieszkanie-na-starym-mokotowie-ID4lUXJ;Dwu pokojowe mieszkanie na Starym Mokotowie;ul. Belgijska, Stary Mokotów, Mokotów, Warszawa, mazowieckie;745000;15553;2;47.9;MetroHouse - Oddział Radzymińska;52.2027412;21.0252635;Stary Mokotów;Mokotów;02-559;ID4lUXJ;N
